Car ID,Brand,Year,Engine Size,Fuel Type,Transmission,Mileage,Condition,Price,Model
1440,Mercedes,2014,5.3,Diesel,Manual,283453,Like New,53526.46,GLA
1441,Tesla,2014,5.7,Petrol,Manual,146075,New,98704.48,Model 3
1442,Ford,2014,4.8,Diesel,Manual,70210,Like New,15725.81,Focus
1443,Ford,2014,4.4,Diesel,Automatic,272499,New,58163.43,Explorer
1444,Tesla,2014,2.3,Electric,Manual,124555,New,52540.21,Model 3
1445,BMW,2014,4.7,Diesel,Automatic,2369,New,57722.66,X5
1446,BMW,2014,2.5,Petrol,Manual,35797,Used,45092.24,X5
1447,Tesla,2014,3.4,Electric,Automatic,204071,New,19025.42,Model S
1448,Mercedes,2014,3.4,Electric,Automatic,22072,Like New,56874.38,GLC
1449,Audi,2014,4.7,Electric,Manual,8078,Like New,29039.01,A4
1450,Toyota,2014,3.8,Hybrid,Automatic,112406,Like New,91972.58,RAV4
1451,Audi,2014,4.7,Hybrid,Automatic,85548,Like New,71681.54,A4
1452,BMW,2014,5.1,Electric,Manual,246300,New,93430.15,5 Series
1453,BMW,2014,3.1,Diesel,Manual,98841,Like New,70068.99,5 Series
1454,BMW,2014,2.4,Petrol,Automatic,18240,Used,39479.18,X3
1455,Audi,2014,5.1,Electric,Automatic,204222,Used,86181.92,Q7
1456,Toyota,2014,6.0,Electric,Automatic,81455,Like New,69490.41,Corolla
1457,Ford,2014,3.7,Hybrid,Automatic,156837,Like New,80722.3,Explorer
1458,Tesla,2014,2.3,Diesel,Automatic,225097,New,63871.11,Model S
1459,Mercedes,2014,5.7,Diesel,Automatic,70825,New,24933.53,C-Class
1460,Audi,2014,3.3,Electric,Manual,226097,New,40146.82,Q7
1461,Honda,2014,5.7,Diesel,Automatic,259291,Used,62213.36,CR-V
1462,Ford,2014,1.9,Electric,Automatic,222787,New,69759.19,Fiesta
1463,Tesla,2014,1.4,Electric,Automatic,158964,Like New,74090.14,Model S
1464,BMW,2014,3.7,Diesel,Manual,153625,Used,42942.56,X5
1465,Tesla,2014,2.0,Electric,Manual,67309,Used,17472.25,Model S
1466,Honda,2014,5.7,Electric,Automatic,10236,New,25551.25,Civic
1467,Toyota,2014,2.6,Diesel,Automatic,124078,New,95389.05,Camry
1468,Toyota,2014,1.1,Petrol,Manual,113187,New,74530.9,Prius
1469,Ford,2014,4.8,Hybrid,Manual,218171,Like New,89696.22,Focus
1470,Audi,2014,2.2,Diesel,Manual,87052,Like New,52854.61,A3
1471,Honda,2014,2.7,Diesel,Automatic,94799,New,92034.17,Civic
1472,Ford,2014,1.9,Diesel,Automatic,71942,New,64682.75,Focus
1473,Honda,2014,5.5,Hybrid,Manual,123554,Used,53971.07,Accord
1474,Audi,2014,5.1,Petrol,Manual,160966,Used,94355.25,Q7
1475,Honda,2014,2.5,Electric,Automatic,249072,Like New,37160.83,CR-V
1476,Toyota,2014,5.3,Petrol,Automatic,165912,Like New,91318.02,Corolla
1477,Ford,2014,2.4,Petrol,Manual,247174,Used,24543.86,Fiesta
1478,Toyota,2014,1.3,Diesel,Manual,7432,Used,40734.23,Camry
1479,Audi,2014,5.4,Diesel,Automatic,66320,Used,43071.1,A3
1480,Toyota,2014,2.0,Diesel,Automatic,105153,New,52045.44,Corolla
1481,Tesla,2014,5.1,Diesel,Manual,180557,Used,59622.21,Model X
1482,BMW,2014,5.2,Petrol,Automatic,253506,Used,24995.87,5 Series
1483,Ford,2014,2.7,Electric,Manual,254599,New,30490.98,Focus
1484,Tesla,2014,5.2,Electric,Manual,245352,Like New,26359.66,Model Y
1485,Tesla,2014,2.6,Electric,Automatic,48929,Used,84027.26,Model 3
1486,BMW,2014,5.0,Electric,Automatic,223674,Like New,67293.83,X5
1487,Honda,2014,2.3,Diesel,Manual,25395,New,76380.32,Fit
1488,Mercedes,2014,2.9,Diesel,Manual,91820,New,81838.19,GLA
1489,BMW,2014,2.0,Electric,Automatic,65018,New,35220.52,X3
1490,Ford,2014,6.0,Diesel,Automatic,94791,New,33847.1,Focus
1491,Tesla,2014,5.7,Diesel,Automatic,14817,Used,80376.95,Model X
1492,Audi,2014,4.4,Hybrid,Manual,161686,New,25820.35,A3
1493,Ford,2014,1.8,Electric,Manual,49892,New,25179.4,Mustang
1494,Honda,2014,3.1,Petrol,Manual,36051,Like New,47239.4,CR-V
1495,Tesla,2014,4.3,Hybrid,Automatic,39986,New,57343.98,Model S
1496,BMW,2014,2.9,Electric,Manual,7248,New,77413.44,3 Series
1497,Toyota,2014,3.2,Electric,Automatic,210323,Like New,29390.09,RAV4
1498,BMW,2014,4.6,Hybrid,Manual,229707,Like New,21471.98,X3
1499,Mercedes,2014,1.4,Electric,Manual,134607,New,19270.42,C-Class
1500,Honda,2014,2.9,Electric,Manual,244826,Used,12257.26,Civic
1501,Honda,2014,3.8,Electric,Automatic,289176,Used,59687.83,Civic
1502,Toyota,2014,4.5,Hybrid,Manual,29782,New,89019.71,Camry
1503,BMW,2014,5.4,Petrol,Automatic,63083,Used,21701.94,X3
1504,BMW,2014,5.0,Petrol,Manual,185846,Like New,64720.06,3 Series
1505,Honda,2014,5.6,Diesel,Manual,97204,Like New,94145.98,Fit
1506,BMW,2014,5.0,Petrol,Automatic,54645,Used,87879.25,5 Series
1507,Honda,2014,1.3,Diesel,Automatic,123573,Used,55708.76,Accord
1508,Toyota,2014,3.2,Diesel,Manual,80636,Like New,74003.92,RAV4
1509,BMW,2014,2.8,Hybrid,Automatic,87695,New,48049.89,X3
1510,Toyota,2014,2.4,Hybrid,Manual,221738,New,52129.23,Corolla
1511,Tesla,2014,2.6,Hybrid,Manual,256160,New,63673.84,Model S
1512,Ford,2014,1.1,Electric,Automatic,111860,Used,13355.54,Explorer
1513,Mercedes,2014,1.0,Diesel,Automatic,72788,Used,54345.82,GLA
1514,Toyota,2014,3.0,Petrol,Automatic,235863,Used,32071.99,Camry
1515,Ford,2014,3.7,Electric,Manual,17769,New,22600.48,Explorer
1516,Toyota,2014,3.9,Diesel,Manual,24220,Used,95135.69,RAV4
1517,Mercedes,2014,3.5,Electric,Automatic,15748,New,42090.22,GLC
1518,Honda,2014,2.3,Electric,Automatic,262063,Like New,59853.9,CR-V
1519,Ford,2014,4.1,Diesel,Manual,132957,Like New,20751.59,Fiesta
1520,BMW,2014,4.6,Electric,Automatic,25378,Used,93578.52,3 Series
1521,Ford,2014,4.4,Hybrid,Automatic,130251,Like New,24473.09,Mustang
1522,Ford,2014,1.3,Petrol,Manual,21556,New,98017.72,Explorer
1523,Tesla,2014,4.1,Hybrid,Manual,198937,Used,46918.36,Model S
1524,Tesla,2014,5.5,Petrol,Automatic,278846,Like New,8019.97,Model 3
1525,Audi,2014,5.2,Hybrid,Manual,241443,Used,93363.35,A3
1526,Tesla,2014,2.9,Hybrid,Manual,21996,Like New,40818.37,Model X
1527,Audi,2014,1.2,Hybrid,Manual,20754,Like New,38371.45,A4
1528,Ford,2014,2.7,Petrol,Manual,111116,Used,45869.26,Fiesta
1529,Mercedes,2014,4.7,Petrol,Automatic,256017,Like New,6645.97,GLA
1530,Toyota,2014,1.3,Petrol,Automatic,53806,Used,32437.59,Prius
1531,Tesla,2014,3.5,Electric,Manual,179238,New,81730.61,Model Y
1532,Tesla,2014,1.5,Petrol,Automatic,29362,Like New,90915.8,Model 3
1533,BMW,2014,3.0,Hybrid,Automatic,96707,New,58855.43,5 Series
1534,Toyota,2014,2.3,Diesel,Manual,142394,Used,93126.06,Camry
1535,Mercedes,2014,5.1,Petrol,Manual,69837,Used,59411.75,GLC
1536,Ford,2014,3.5,Petrol,Manual,79993,Used,66045.09,Focus
1537,Tesla,2014,4.4,Electric,Automatic,204580,Used,7292.61,Model 3
1538,Tesla,2014,1.9,Petrol,Manual,121399,Used,33474.3,Model S
1539,Ford,2014,5.6,Electric,Manual,120926,Used,78269.05,Explorer
1540,Audi,2015,3.9,Petrol,Automatic,265953,New,85737.79,Q5
1541,Mercedes,2015,3.8,Hybrid,Automatic,159855,Like New,86424.23,C-Class
1542,BMW,2015,1.8,Hybrid,Manual,168157,New,65839.01,5 Series
1543,Tesla,2015,3.8,Hybrid,Automatic,252615,New,72895.71,Model X
1544,Audi,2015,3.0,Electric,Manual,201610,Used,73497.0,A4
1545,Audi,2015,3.7,Electric,Manual,64361,Used,42176.97,Q7
1546,Honda,2015,3.2,Electric,Manual,265954,Used,5535.3,Civic
1547,Ford,2015,5.4,Diesel,Manual,219162,New,44438.73,Focus
1548,Ford,2015,3.0,Petrol,Manual,7232,New,65163.82,Fiesta
1549,Honda,2015,2.4,Petrol,Manual,254606,Like New,19599.06,Fit
1550,Ford,2015,1.3,Electric,Manual,237159,Like New,41262.43,Fiesta
1551,Tesla,2015,5.7,Hybrid,Manual,112557,Like New,99905.9,Model S
1552,Toyota,2015,2.1,Electric,Manual,169180,Like New,80754.7,Corolla
1553,BMW,2015,5.3,Diesel,Manual,248827,Like New,57391.58,X3
1554,Ford,2015,2.7,Diesel,Automatic,3679,Like New,92510.06,Explorer
1555,Tesla,2015,3.9,Diesel,Manual,18170,Like New,33759.29,Model 3
1556,BMW,2015,2.1,Diesel,Automatic,194302,Used,70406.34,5 Series
1557,Toyota,2015,5.9,Diesel,Automatic,87638,Like New,55061.49,Camry
1558,Honda,2015,3.1,Hybrid,Automatic,71158,New,31173.26,Accord
1559,Ford,2015,2.6,Electric,Automatic,110573,New,31232.96,Mustang
1560,Tesla,2015,1.9,Diesel,Manual,8888,Like New,82693.22,Model Y
1561,Tesla,2015,4.1,Hybrid,Manual,161860,New,89885.35,Model S
1562,Ford,2015,2.2,Petrol,Automatic,234347,Like New,48632.89,Focus
1563,Toyota,2015,5.1,Diesel,Manual,159876,Used,40357.76,RAV4
1564,Audi,2015,3.0,Electric,Automatic,188489,New,82480.4,Q5
1565,BMW,2015,4.3,Electric,Automatic,290699,Like New,25447.11,3 Series
1566,Tesla,2015,1.5,Diesel,Manual,17101,Like New,28798.3,Model 3
1567,Toyota,2015,5.0,Electric,Manual,141758,Like New,60030.44,Prius
1568,Mercedes,2015,3.5,Petrol,Manual,66266,Like New,50179.85,GLA
1569,Toyota,2015,1.6,Electric,Manual,211474,Like New,97705.95,RAV4
1570,Toyota,2015,5.8,Diesel,Manual,20951,New,7865.33,Corolla
1571,Honda,2015,3.4,Electric,Manual,95798,Like New,53498.93,Accord
1572,BMW,2015,1.4,Petrol,Manual,209304,Like New,45104.74,3 Series
1573,BMW,2015,3.1,Diesel,Automatic,70382,Used,60692.67,X3
1574,Tesla,2015,3.0,Petrol,Manual,225692,Used,50287.63,Model Y
1575,BMW,2015,4.6,Petrol,Manual,243234,Like New,26498.91,3 Series
1576,Mercedes,2015,5.4,Hybrid,Automatic,208260,Used,45721.54,GLC
1577,Honda,2015,5.0,Diesel,Automatic,119107,New,28379.42,CR-V
1578,Toyota,2015,5.3,Hybrid,Manual,30653,Used,74413.84,Corolla
1579,Tesla,2015,1.3,Hybrid,Manual,275455,New,81712.74,Model S
1580,Ford,2015,3.0,Petrol,Automatic,126534,New,24839.84,Focus
1581,Mercedes,2015,1.3,Petrol,Automatic,19346,New,8719.3,GLC
1582,BMW,2015,4.0,Petrol,Automatic,183208,Like New,88580.82,5 Series
1583,Mercedes,2015,2.7,Petrol,Automatic,32844,Like New,29676.34,GLA
1584,Tesla,2015,5.3,Electric,Automatic,16259,New,33128.99,Model Y
1585,Mercedes,2015,4.6,Diesel,Automatic,264610,New,51922.65,GLA
1586,Honda,2015,2.0,Diesel,Automatic,74935,New,75094.31,Fit
1587,Honda,2015,3.1,Petrol,Automatic,104887,Used,40546.25,Accord
1588,Honda,2015,1.6,Petrol,Manual,99811,Used,71866.01,Fit
1589,Honda,2015,3.8,Hybrid,Manual,168393,Like New,53403.76,CR-V
1590,BMW,2015,4.7,Petrol,Manual,151958,Used,45808.83,X5
1591,Toyota,2015,5.4,Electric,Manual,63924,Like New,48533.45,Corolla
1592,Honda,2015,1.3,Diesel,Manual,158987,New,7085.58,Accord
1593,Honda,2015,5.0,Electric,Automatic,215280,Like New,93301.59,Accord
1594,Tesla,2015,3.9,Electric,Automatic,158273,Like New,18014.7,Model S
1595,BMW,2015,4.1,Hybrid,Manual,231897,New,17594.09,3 Series
1596,BMW,2015,5.3,Electric,Manual,213053,Like New,57367.93,X3
1597,Honda,2015,3.4,Petrol,Manual,267825,Used,27825.14,Accord
1598,Honda,2015,2.0,Electric,Manual,134476,Like New,7935.23,Accord
1599,Ford,2015,1.1,Hybrid,Automatic,221775,New,75006.75,Explorer
1600,Ford,2015,3.6,Electric,Manual,286608,Like New,27508.67,Mustang
1601,Honda,2015,1.8,Diesel,Automatic,181880,Like New,66261.25,Civic
1602,Tesla,2015,3.9,Petrol,Manual,140926,Used,14460.92,Model 3
1603,Audi,2015,3.8,Electric,Manual,12938,Like New,11508.22,A4
1604,Mercedes,2015,1.9,Diesel,Automatic,176169,New,54504.69,E-Class
1605,Mercedes,2015,6.0,Petrol,Automatic,235847,Like New,17213.97,GLA
1606,Audi,2015,1.6,Hybrid,Manual,117363,New,89147.36,A4
1607,Audi,2015,4.2,Petrol,Manual,69306,Used,26081.98,A4
1608,Tesla,2015,5.0,Electric,Manual,177175,New,88591.02,Model Y
1609,Audi,2015,4.6,Hybrid,Manual,148977,New,30076.84,Q7
1610,Ford,2015,2.5,Hybrid,Manual,38057,Like New,24625.97,Fiesta
1611,Audi,2015,5.2,Hybrid,Automatic,261051,Like New,38523.4,A3
1612,Toyota,2015,5.2,Diesel,Manual,262399,Used,63818.98,RAV4
1613,Toyota,2015,5.5,Diesel,Automatic,97551,Used,11417.52,RAV4
1614,Toyota,2015,5.7,Petrol,Manual,233308,Like New,58937.32,Camry
1615,Honda,2015,1.6,Petrol,Manual,248342,Like New,26623.0,CR-V
1616,Tesla,2015,1.2,Hybrid,Automatic,191889,New,55370.84,Model X
1617,BMW,2015,4.0,Diesel,Automatic,207097,Used,47155.14,X3
1618,BMW,2015,5.6,Diesel,Automatic,237230,Used,72256.62,3 Series
1619,Mercedes,2015,5.0,Electric,Manual,192589,Used,93729.56,E-Class
1620,Tesla,2015,1.3,Petrol,Automatic,16997,Like New,73243.09,Model 3
1621,Tesla,2015,3.0,Petrol,Manual,295043,New,71616.86,Model Y
1622,Honda,2015,4.8,Hybrid,Manual,87340,New,74194.32,CR-V
1623,Audi,2015,4.8,Diesel,Manual,75976,Like New,72824.5,A4
1624,Tesla,2015,2.2,Electric,Automatic,290144,Used,28769.43,Model X
1625,Ford,2015,3.2,Hybrid,Automatic,185922,New,93331.1,Mustang
1626,BMW,2015,1.3,Hybrid,Automatic,86067,Used,58558.94,5 Series
1627,Toyota,2015,5.6,Electric,Manual,19056,Used,31692.84,Corolla
1628,Audi,2016,1.5,Petrol,Manual,78004,Like New,69387.25,A4
1629,Honda,2016,3.1,Electric,Manual,280412,Used,62695.84,Civic
1630,Honda,2016,3.8,Hybrid,Automatic,266013,Used,39038.44,Accord
1631,Toyota,2016,2.8,Petrol,Automatic,271251,New,80164.4,Prius
1632,Tesla,2016,5.3,Petrol,Automatic,272201,New,17002.77,Model X
1633,Honda,2016,5.0,Petrol,Automatic,71524,Like New,56401.45,Accord
1634,Honda,2016,3.8,Petrol,Manual,105940,Used,10986.59,Accord
1635,Mercedes,2016,5.6,Electric,Manual,63043,Used,28518.05,E-Class
1636,Honda,2016,1.8,Diesel,Manual,219700,Used,34609.91,CR-V
1637,Toyota,2016,5.6,Hybrid,Automatic,81015,Like New,43089.18,Corolla
1638,Tesla,2016,4.5,Diesel,Manual,152481,Used,97860.06,Model Y
1639,Ford,2016,3.4,Diesel,Automatic,17862,New,6483.01,Focus
1640,BMW,2016,4.3,Diesel,Automatic,14892,Like New,55145.17,5 Series
1641,Audi,2016,2.0,Diesel,Manual,203877,Used,73838.03,Q5
1642,Audi,2016,3.6,Petrol,Manual,113259,Like New,64529.38,A4
1643,Audi,2016,1.4,Petrol,Manual,55152,Used,10557.62,Q5
1644,Ford,2016,1.3,Electric,Automatic,10567,Like New,35804.47,Mustang
1645,Honda,2016,1.1,Diesel,Manual,291946,New,74688.04,CR-V
1646,Honda,2016,5.7,Diesel,Automatic,218188,New,51921.07,CR-V
1647,Ford,2016,5.6,Diesel,Automatic,76394,Like New,68352.33,Explorer
1648,Toyota,2016,5.8,Hybrid,Automatic,41722,New,57024.91,Corolla
1649,Honda,2016,5.7,Petrol,Manual,150657,Like New,77380.1,Fit
1650,Tesla,2016,1.3,Electric,Manual,113828,Used,28246.68,Model 3
1651,BMW,2016,3.0,Diesel,Manual,283071,New,89332.38,5 Series
1652,Mercedes,2016,2.9,Petrol,Automatic,138458,Like New,8686.43,GLC
1653,BMW,2016,5.2,Electric,Automatic,86623,Like New,37006.81,X3
1654,Ford,2016,2.8,Petrol,Manual,134271,New,47704.51,Focus
1655,Toyota,2016,2.6,Diesel,Automatic,279275,Used,56611.41,Prius
1656,Tesla,2016,6.0,Petrol,Manual,290358,Like New,74394.34,Model S
1657,Toyota,2016,3.5,Electric,Manual,117718,Like New,10532.59,RAV4
1658,Mercedes,2016,3.4,Diesel,Manual,86839,Used,90168.43,E-Class
1659,Mercedes,2016,5.7,Petrol,Automatic,204249,New,99754.42,E-Class
1660,Toyota,2016,3.2,Diesel,Automatic,13429,Used,63817.5,RAV4
1661,Toyota,2016,5.7,Hybrid,Manual,66151,New,40234.58,Camry
1662,BMW,2016,5.5,Petrol,Automatic,67764,Like New,77070.57,5 Series
1663,Audi,2016,5.6,Petrol,Manual,57748,Used,8192.92,Q5
1664,Tesla,2016,3.4,Petrol,Manual,244437,Like New,89965.92,Model Y
1665,BMW,2016,4.9,Diesel,Automatic,40647,New,74303.45,3 Series
1666,Honda,2016,3.4,Hybrid,Manual,135102,New,51203.26,CR-V
1667,Honda,2016,5.7,Diesel,Manual,108806,Used,39585.97,CR-V
1668,Ford,2016,2.3,Electric,Manual,102466,Like New,92518.57,Focus
1669,Audi,2016,1.4,Hybrid,Manual,46539,New,30833.31,Q7
1670,Tesla,2016,2.3,Petrol,Manual,114832,New,26613.92,Model X
1671,BMW,2016,1.4,Electric,Manual,251054,Like New,30460.85,5 Series
1672,BMW,2016,3.7,Diesel,Automatic,114515,Like New,79549.84,3 Series
1673,Tesla,2016,1.5,Electric,Manual,129686,Used,51919.68,Model Y
1674,Audi,2016,4.4,Diesel,Automatic,208920,New,65541.58,A4
1675,Toyota,2016,4.4,Hybrid,Automatic,12823,Like New,37221.49,RAV4
1676,Honda,2016,4.2,Electric,Manual,57888,Used,45985.99,CR-V
1677,BMW,2016,4.2,Electric,Automatic,52802,Like New,18839.84,3 Series
1678,Toyota,2016,2.7,Diesel,Manual,48807,Like New,42708.54,RAV4
1679,Honda,2016,2.7,Electric,Manual,128019,New,24796.59,CR-V
1680,Audi,2016,4.7,Petrol,Manual,270651,Like New,15573.09,A4
1681,Ford,2016,3.8,Petrol,Automatic,20448,New,87729.1,Focus
1682,Ford,2016,5.2,Diesel,Automatic,77338,Used,83262.0,Focus
1683,Ford,2016,5.4,Electric,Automatic,292248,Used,53339.88,Explorer
1684,Ford,2016,5.2,Petrol,Manual,156434,Used,46135.47,Mustang
1685,Toyota,2016,3.9,Diesel,Manual,15487,Used,77417.09,Corolla
1686,Audi,2016,1.8,Electric,Manual,35198,Used,21833.41,Q7
1687,Tesla,2016,1.5,Hybrid,Manual,299260,Like New,36845.59,Model Y
1688,Mercedes,2016,5.1,Petrol,Manual,146691,New,79206.1,GLC
1689,Toyota,2016,1.3,Diesel,Manual,3192,New,87191.07,RAV4
1690,Honda,2016,2.6,Hybrid,Manual,81311,New,60222.83,Fit
1691,Ford,2016,1.8,Hybrid,Manual,157048,Like New,81930.84,Focus
1692,Ford,2016,5.2,Petrol,Automatic,57287,Used,94582.17,Focus
1693,Honda,2016,4.0,Electric,Manual,91472,New,98026.37,Accord
1694,Honda,2016,5.1,Diesel,Automatic,76215,New,44091.05,Fit
1695,Ford,2016,2.6,Diesel,Automatic,1669,New,35955.19,Fiesta
1696,Mercedes,2016,4.1,Hybrid,Manual,199416,New,15327.35,E-Class
1697,Mercedes,2016,3.8,Electric,Manual,139344,Like New,55309.95,C-Class
1698,Tesla,2016,1.3,Hybrid,Automatic,202615,Like New,92911.74,Model 3
1699,Toyota,2016,4.1,Electric,Automatic,293601,Like New,35708.31,Prius
1700,Mercedes,2016,4.4,Electric,Automatic,257422,Used,97394.95,E-Class
1701,Mercedes,2016,1.4,Electric,Automatic,142857,New,44502.56,GLA
1702,Audi,2016,3.3,Petrol,Automatic,294115,New,86782.66,Q7
1703,Ford,2016,2.0,Diesel,Manual,255043,New,35314.5,Mustang
1704,Tesla,2016,1.0,Petrol,Automatic,179420,Used,83794.28,Model 3
1705,Mercedes,2016,3.1,Petrol,Automatic,152566,Used,93743.91,E-Class
1706,Toyota,2016,3.8,Electric,Manual,149112,New,52648.59,RAV4
1707,BMW,2016,1.8,Diesel,Manual,137877,Used,78956.84,3 Series
1708,BMW,2016,4.2,Hybrid,Manual,130963,Used,20133.13,X5
1709,Audi,2016,4.2,Diesel,Manual,205384,New,16479.84,Q7
1710,Audi,2016,4.7,Petrol,Automatic,268774,Like New,63236.33,Q7
1711,Honda,2016,6.0,Diesel,Manual,290604,New,46168.78,Accord
1712,BMW,2016,2.6,Electric,Automatic,277132,New,11866.05,5 Series
1713,Toyota,2016,5.2,Hybrid,Automatic,109367,Like New,28493.67,Camry
1714,Honda,2016,3.9,Electric,Manual,197118,Like New,54681.04,CR-V
1715,Audi,2016,5.6,Electric,Automatic,139180,Like New,18856.62,A3
1716,Audi,2016,3.9,Electric,Automatic,6163,New,35550.89,A4
1717,Toyota,2016,5.2,Electric,Manual,135501,New,16876.3,Camry
1718,Honda,2016,4.0,Diesel,Manual,78590,Used,25998.34,CR-V
1719,BMW,2016,5.4,Petrol,Automatic,250168,New,85266.84,X5
1720,Ford,2016,2.1,Hybrid,Automatic,139728,Used,39212.51,Mustang
1721,Honda,2016,1.9,Diesel,Manual,279773,New,30027.06,Accord
1722,Audi,2016,1.8,Electric,Manual,64471,New,82920.85,Q7
1723,Tesla,2016,4.3,Electric,Manual,128614,Used,24507.29,Model 3
1724,Mercedes,2016,4.3,Electric,Manual,40725,New,85349.9,C-Class
1725,Toyota,2016,2.5,Electric,Manual,275251,Like New,81910.22,Corolla
1726,Toyota,2016,3.5,Petrol,Manual,262713,New,10116.9,Prius
1727,Audi,2016,2.0,Diesel,Automatic,137980,Used,37290.1,Q5
1728,Toyota,2016,5.5,Diesel,Manual,61606,Used,59976.03,RAV4
1729,Honda,2016,2.3,Diesel,Manual,43021,Like New,84637.66,Fit
1730,BMW,2016,3.1,Diesel,Manual,283869,New,56377.17,5 Series
1731,Ford,2016,1.2,Electric,Manual,124714,New,21445.93,Explorer
1732,Audi,2016,2.6,Electric,Manual,79522,Used,80961.53,A3
1733,Tesla,2016,2.9,Hybrid,Manual,130066,Used,19843.19,Model X
1734,Honda,2016,2.3,Electric,Automatic,30552,Used,37212.3,Civic
1735,Honda,2016,2.8,Petrol,Automatic,245752,Like New,7175.71,Fit
1736,BMW,2016,3.2,Petrol,Manual,66330,New,61879.84,3 Series
1737,Ford,2016,3.2,Hybrid,Automatic,196523,New,21052.35,Focus
1738,BMW,2016,4.8,Diesel,Automatic,54766,Like New,89606.41,X5
1739,Mercedes,2016,2.4,Petrol,Automatic,152215,Used,52743.86,E-Class
1740,Toyota,2016,1.0,Electric,Manual,161577,New,11927.12,RAV4
1741,Tesla,2016,3.0,Hybrid,Automatic,171955,Used,84575.51,Model X
1742,Ford,2016,4.4,Diesel,Manual,15457,Like New,45414.47,Explorer
1743,Toyota,2016,4.3,Electric,Automatic,290320,Used,82357.98,Camry
1744,Toyota,2016,3.6,Hybrid,Automatic,207382,Like New,53755.2,Corolla
1745,Ford,2016,4.7,Diesel,Manual,121173,Like New,22438.51,Focus
1746,Mercedes,2017,1.9,Petrol,Manual,128824,Used,7584.24,GLA
1747,Ford,2017,1.4,Hybrid,Manual,59622,Like New,60217.45,Fiesta
1748,Honda,2017,4.5,Hybrid,Manual,68147,Used,54909.08,Accord
1749,Tesla,2017,5.3,Hybrid,Automatic,83030,New,17381.19,Model Y
1750,Honda,2017,5.7,Diesel,Automatic,124697,Used,49030.38,Civic
1751,Honda,2017,4.5,Hybrid,Manual,51369,New,78746.76,Accord
1752,Ford,2017,3.6,Electric,Automatic,70441,New,69242.72,Focus
1753,Tesla,2017,3.6,Electric,Automatic,78563,Used,12477.35,Model S
1754,Honda,2017,2.6,Diesel,Automatic,267544,Used,30556.32,CR-V
1755,Toyota,2017,3.4,Electric,Automatic,100808,Used,20368.47,Camry
1756,Ford,2017,2.6,Diesel,Automatic,190326,New,42133.21,Explorer
1757,Toyota,2017,5.6,Petrol,Manual,113693,Used,83707.47,Camry
1758,Ford,2017,5.7,Electric,Automatic,169737,Used,28074.19,Mustang
1759,BMW,2017,1.7,Diesel,Automatic,273139,Like New,94134.18,3 Series
1760,Mercedes,2017,4.5,Electric,Automatic,136817,New,14728.03,GLA
1761,Audi,2017,2.1,Hybrid,Automatic,220859,Like New,28608.8,A3
1762,Mercedes,2017,2.7,Diesel,Manual,110034,Used,50000.1,C-Class
1763,Toyota,2017,5.2,Electric,Automatic,18325,Used,70176.95,Camry
1764,Audi,2017,1.5,Diesel,Automatic,207836,Like New,54201.18,A3
1765,BMW,2017,1.5,Hybrid,Automatic,87945,Like New,16167.56,5 Series
1766,Honda,2017,1.2,Diesel,Automatic,131401,Like New,42640.91,Fit
1767,Mercedes,2017,4.8,Electric,Automatic,294740,Like New,71478.06,GLC
1768,Toyota,2017,1.9,Petrol,Manual,264491,Like New,49511.11,RAV4
1769,Audi,2017,3.0,Hybrid,Automatic,177059,Used,42066.22,Q5
1770,Toyota,2017,5.4,Hybrid,Automatic,264603,Used,46225.88,Camry
1771,Audi,2017,2.3,Diesel,Manual,100153,Like New,31546.34,Q7
1772,Audi,2017,3.5,Diesel,Manual,114463,New,5022.86,A3
1773,Toyota,2017,5.8,Diesel,Automatic,197241,Like New,50773.03,Corolla
1774,Mercedes,2017,5.2,Hybrid,Automatic,116916,Like New,8826.72,C-Class
1775,Toyota,2017,3.7,Hybrid,Automatic,265790,Used,26163.54,Prius
1776,Audi,2017,3.1,Diesel,Automatic,192949,New,89229.15,Q7
1777,BMW,2017,4.4,Electric,Manual,71468,New,31288.4,X3
1778,Honda,2017,2.8,Diesel,Manual,138307,Like New,64874.94,Fit
1779,Toyota,2017,1.2,Diesel,Automatic,92035,New,10315.81,Camry
1780,Ford,2017,3.5,Diesel,Manual,254200,New,18944.17,Fiesta
1781,Honda,2017,2.0,Hybrid,Automatic,88952,Used,84946.15,CR-V
1782,Tesla,2017,2.3,Electric,Manual,135004,New,46047.95,Model X
1783,Mercedes,2017,3.3,Electric,Manual,173333,New,92131.67,E-Class
1784,Audi,2017,1.3,Petrol,Automatic,277169,New,71072.92,A4
1785,Mercedes,2017,4.2,Electric,Manual,55486,Like New,7957.9,C-Class
1786,Honda,2017,1.5,Petrol,Automatic,76815,Used,96101.9,Fit
1787,Audi,2017,2.1,Diesel,Automatic,6050,Used,63548.0,A3
1788,Tesla,2017,1.5,Petrol,Automatic,9387,New,75571.06,Model Y
1789,Mercedes,2017,2.2,Electric,Automatic,201081,Used,9247.48,E-Class
1790,Toyota,2017,2.9,Petrol,Manual,204705,New,47609.93,Prius
1791,Toyota,2017,5.4,Hybrid,Automatic,191791,Like New,65006.23,RAV4
1792,Tesla,2017,2.0,Diesel,Manual,242802,New,85214.72,Model S
1793,Audi,2017,5.8,Electric,Manual,67593,Used,46044.85,Q5
1794,Toyota,2017,2.8,Hybrid,Automatic,11217,New,33216.92,RAV4
